date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:42	94/94	---MCZ	200	added ('OK')	text/plain	date:Mon,%2022%20Nov%202021%2017:00:41%20GMT	https://www.mrhanbao.com/robots.txt		(from )
22:30:42	17964/17964	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:00:42%20GMT	https://www.mrhanbao.com/	/home/sathimantha/websites/test/www.mrhanbao.com/index.html	(from )
22:30:42	1280/1280	---M--	200	added ('OK')	image/png	etag:7f95208a494020bc8da53e997de90298d78e253e	https://www.mrhanbao.com/web/image/website/1/logo?unique=c52ec9e	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/website/1/logo52c7.png	(from https://www.mrhanbao.com/)
22:30:43	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:2f7028932480cdcb927f83b0165d577669e620fa	https://www.mrhanbao.com/web/image/website/1/favicon?unique=c52ec9e	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/website/1/favicon52c7.ico	(from https://www.mrhanbao.com/)
22:30:44	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Nov%202021%2017:00:44%20GMT	https://fonts.gstatic.com/	/home/sathimantha/websites/test/fonts.gstatic.com/index.html	(from https://www.mrhanbao.com/)
22:30:45	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%22wzsdm-1633746634-77160-2223376861%22	https://www.mrhanbao.com/web/static/lib/fontawesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/sathimantha/websites/test/www.mrhanbao.com/web/static/lib/fontawesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.mrhanbao.com/)
22:30:46	149885/149885	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Nov%202021%2017:00:45%20GMT	https://www.mrhanbao.com/web/assets/358-0811dc6/1/web.assets_common.min.css	/home/sathimantha/websites/test/www.mrhanbao.com/web/assets/358-0811dc6/1/web.assets_common.min.css	(from https://www.mrhanbao.com/)
22:30:47	582235/582235	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Nov%202021%2017:00:46%20GMT	https://www.mrhanbao.com/web/assets/359-c264051/1/web.assets_frontend.min.css	/home/sathimantha/websites/test/www.mrhanbao.com/web/assets/359-c264051/1/web.assets_frontend.min.css	(from https://www.mrhanbao.com/)
22:30:48	25451/25451	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Nov%202021%2017:00:47%20GMT	https://www.mrhanbao.com/web/assets/261-bd112bd/1/web.assets_common_minimal.min.js	/home/sathimantha/websites/test/www.mrhanbao.com/web/assets/261-bd112bd/1/web.assets_common_minimal.min.js	(from https://www.mrhanbao.com/)
22:30:49	5069/5069	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Nov%202021%2017:00:48%20GMT	https://www.mrhanbao.com/web/assets/262-319ead5/1/web.assets_frontend_minimal.min.js	/home/sathimantha/websites/test/www.mrhanbao.com/web/assets/262-319ead5/1/web.assets_frontend_minimal.min.js	(from https://www.mrhanbao.com/)
22:30:49	1280/1280	---M--	200	added ('OK')	image/png	etag:7f95208a494020bc8da53e997de90298d78e253e	https://www.mrhanbao.com/web/image/website/1/logo/Mr%20Hanbao?unique=c52ec9e	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/website/1/logo/Mr%20Hanbao52c7.png	(from https://www.mrhanbao.com/)
22:30:51	38968/38968	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:00:50%20GMT	https://www.mrhanbao.com/shop	/home/sathimantha/websites/test/www.mrhanbao.com/shop.html	(from https://www.mrhanbao.com/)
22:30:51	231/231	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2022%20Nov%202021%2017:00:51%20GMT	https://www.mrhanbao.com/blog/2	/home/sathimantha/websites/test/www.mrhanbao.com/blog/2	(from https://www.mrhanbao.com/)
22:30:53	17102/17102	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:00:52%20GMT	https://www.mrhanbao.com/blog/news-2	/home/sathimantha/websites/test/www.mrhanbao.com/blog/news-2.html	(from https://www.mrhanbao.com/)
22:30:54	15714/15714	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:00:53%20GMT	https://www.mrhanbao.com/about-us	/home/sathimantha/websites/test/www.mrhanbao.com/about-us.html	(from https://www.mrhanbao.com/)
22:30:55	21027/21027	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:00:54%20GMT	https://www.mrhanbao.com/contactus	/home/sathimantha/websites/test/www.mrhanbao.com/contactus.html	(from https://www.mrhanbao.com/)
22:30:56	14944/14944	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:00:55%20GMT	https://www.mrhanbao.com/shop/cart	/home/sathimantha/websites/test/www.mrhanbao.com/shop/cart.html	(from https://www.mrhanbao.com/)
22:30:56	13222/13222	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Mon,%2022%20Nov%202021%2017:00:56%20GMT	https://www.mrhanbao.com/'/web/image/website.s_cover_default_image'	/home/sathimantha/websites/test/www.mrhanbao.com/'/web/image/website.s_cover_default_image'	(from https://www.mrhanbao.com/)
22:30:58	50584/50584	---M--	200	added ('OK')	image/jpeg	etag:98c7c89a09b4bcdbf9b30d11847c2e1e159a3516	https://www.mrhanbao.com/web/image/316-98c7c89a/1558017418187.jpeg	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/316-98c7c89a/1558017418187.jpg	(from https://www.mrhanbao.com/)
22:30:59	75282/75282	---M--	200	added ('OK')	image/jpeg	etag:93841829a50f33679079d201c381fc969ff6f5c5	https://www.mrhanbao.com/web/image/382-93841829/beef-burgur.jpg	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/382-93841829/beef-burgur.jpg	(from https://www.mrhanbao.com/)
22:31:00	137526/137526	---M--	200	added ('OK')	image/jpeg	etag:1105d4a4d400db763360773c0f9d5c286b18487d	https://www.mrhanbao.com/web/image/383-1105d4a4/21952545_10155674190633698_1016293131_o-1-1.jpg	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/383-1105d4a4/21952545_10155674190633698_1016293131_o-1-1.jpg	(from https://www.mrhanbao.com/)
22:31:01	48318/48318	---M--	200	added ('OK')	image/jpeg	etag:68ca685d8cc17a7b3635673439f2073900a02c69	https://www.mrhanbao.com/web/image/384-68ca685d/Fresh-juices-with-fruits-and-vegetables-1%20(1).jpg	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/384-68ca685d/Fresh-juices-with-fruits-and-vegetables-1%20(1).jpg	(from https://www.mrhanbao.com/)
22:31:02	81932/81932	---M--	200	added ('OK')	image/jpeg	etag:30871d30abf8fa35fbe15f81cfdff734c93be24c	https://www.mrhanbao.com/web/image/381-30871d30/coffee-or-tea-1200x900.jpg	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/381-30871d30/coffee-or-tea-1200x900.jpg	(from https://www.mrhanbao.com/)
22:31:03	120597/120597	---M--	200	added ('OK')	image/jpeg	etag:88e39c90f0a272765752e7a8d812e3d41db2c545	https://www.mrhanbao.com/web/image/385-88e39c90/file-20180529-80633-frs1je.jpg	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/385-88e39c90/file-20180529-80633-frs1je.jpg	(from https://www.mrhanbao.com/)
22:31:03	30609/30609	---M--	200	added ('OK')	image/jpeg	etag:caa31e16ea084ea1c6003016ea28ba868eaab722	https://www.mrhanbao.com/web/image/website.s_product_list_default_image_6	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/website.jpg	(from https://www.mrhanbao.com/)
22:31:04	13176/13176	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Mon,%2022%20Nov%202021%2017:01:04%20GMT	https://www.mrhanbao.com/website/social/facebook	/home/sathimantha/websites/test/www.mrhanbao.com/website/social/facebook	(from https://www.mrhanbao.com/)
22:31:05	13174/13174	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Mon,%2022%20Nov%202021%2017:01:05%20GMT	https://www.mrhanbao.com/website/social/twitter	/home/sathimantha/websites/test/www.mrhanbao.com/website/social/twitter	(from https://www.mrhanbao.com/)
22:31:06	13176/13176	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Mon,%2022%20Nov%202021%2017:01:06%20GMT	https://www.mrhanbao.com/website/social/linkedin	/home/sathimantha/websites/test/www.mrhanbao.com/website/social/linkedin	(from https://www.mrhanbao.com/)
22:31:07	1168/1168	---M--	200	added ('OK')	image/png	etag:%22wzsdm-1633746634-1168-1185679192%22	https://www.mrhanbao.com/web/static/img/odoo_logo_tiny.png	/home/sathimantha/websites/test/www.mrhanbao.com/web/static/img/odoo_logo_tiny.png	(from https://www.mrhanbao.com/)
22:31:08	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Nov%202021%2017:01:08%20GMT	https://fonts.gstatic.com/robots.txt		(from https://www.mrhanbao.com/)
22:31:09	297/297	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2022%20Nov%202021%2017:01:09%20GMT	https://www.mrhanbao.com/shop/change_pricelist/1	/home/sathimantha/websites/test/www.mrhanbao.com/shop/change_pricelist/1	(from https://www.mrhanbao.com/shop)
22:31:10	217/217	---M--	303	error ('SEE%20OTHER')	text/html	date:Mon,%2022%20Nov%202021%2017:01:10%20GMT	https://www.mrhanbao.com/shop/change_pricelist/public-pricelist-lkr-1	/home/sathimantha/websites/test/www.mrhanbao.com/shop/change_pricelist/public-pricelist-lkr-1	(from https://www.mrhanbao.com/shop)
22:31:12	39588/39588	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:11%20GMT	https://www.mrhanbao.com/shop?order=list_price+asc	/home/sathimantha/websites/test/www.mrhanbao.com/shop9d3a.html	(from https://www.mrhanbao.com/shop)
22:31:13	39617/39617	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:12%20GMT	https://www.mrhanbao.com/shop?order=list_price+desc	/home/sathimantha/websites/test/www.mrhanbao.com/shop86c9.html	(from https://www.mrhanbao.com/shop)
22:31:14	39642/39642	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:13%20GMT	https://www.mrhanbao.com/shop?order=create_date+desc	/home/sathimantha/websites/test/www.mrhanbao.com/shop01d0.html	(from https://www.mrhanbao.com/shop)
22:31:15	39399/39399	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:14%20GMT	https://www.mrhanbao.com/shop?order=name+asc	/home/sathimantha/websites/test/www.mrhanbao.com/shop528b.html	(from https://www.mrhanbao.com/shop)
22:31:16	19642/19642	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:15%20GMT	https://www.mrhanbao.com/shop/parata-layered-11	/home/sathimantha/websites/test/www.mrhanbao.com/shop/parata-layered-11.html	(from https://www.mrhanbao.com/shop)
22:31:16	17929/17929	---M--	200	added ('OK')	image/jpeg	etag:%22d8e7a820c1a9d9f62296b9023cfa3832%22	https://www.mrhanbao.com/web/image/product.template/11/image_256/Parata%20Layered?unique=5be4733	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/product.template/11/image_256/Parata%20Layered5efe.jpg	(from https://www.mrhanbao.com/shop)
22:31:18	19637/19637	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:17%20GMT	https://www.mrhanbao.com/shop/string-hoppers-10	/home/sathimantha/websites/test/www.mrhanbao.com/shop/string-hoppers-10.html	(from https://www.mrhanbao.com/shop)
22:31:18	26086/26086	---M--	200	added ('OK')	image/jpeg	etag:%229456d83483aa1c00e342060e3f79bc3a%22	https://www.mrhanbao.com/web/image/product.template/10/image_256/String%20Hoppers?unique=d4965ac	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/product.template/10/image_256/String%20Hoppersd7cc.jpg	(from https://www.mrhanbao.com/shop)
22:31:20	19643/19643	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:19%20GMT	https://www.mrhanbao.com/shop/tea-with-milk-9	/home/sathimantha/websites/test/www.mrhanbao.com/shop/tea-with-milk-9.html	(from https://www.mrhanbao.com/shop)
22:31:20	15228/15228	---M--	200	added ('OK')	image/jpeg	etag:%227d63fded0f4e3faeef05cd34137262de%22	https://www.mrhanbao.com/web/image/product.template/9/image_256/Tea%20(With%20milk)?unique=e7a55c6	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/product.template/9/image_256/Tea%20(With%20milk)a68d.jpg	(from https://www.mrhanbao.com/shop)
22:31:22	19597/19597	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:21%20GMT	https://www.mrhanbao.com/shop/tea-plain-8	/home/sathimantha/websites/test/www.mrhanbao.com/shop/tea-plain-8.html	(from https://www.mrhanbao.com/shop)
22:31:22	7820/7820	---M--	200	added ('OK')	image/jpeg	etag:%225af7b00830f7ed7a606605127149cbc7%22	https://www.mrhanbao.com/web/image/product.template/8/image_256/Tea%20(Plain)?unique=04285a2	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/product.template/8/image_256/Tea%20(Plain)14da.jpg	(from https://www.mrhanbao.com/shop)
22:31:24	19692/19692	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:23%20GMT	https://www.mrhanbao.com/shop/strawberry-smoothie-7	/home/sathimantha/websites/test/www.mrhanbao.com/shop/strawberry-smoothie-7.html	(from https://www.mrhanbao.com/shop)
22:31:24	15340/15340	---M--	200	added ('OK')	image/jpeg	etag:%2244bb735b49af42e770a01f404740cfce%22	https://www.mrhanbao.com/web/image/product.template/7/image_256/Strawberry%20Smoothie?unique=fcdb0a1	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/product.template/7/image_256/Strawberry%20Smoothie3c00.jpg	(from https://www.mrhanbao.com/shop)
22:31:26	19648/19648	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:25%20GMT	https://www.mrhanbao.com/shop/banana-smoothie-6	/home/sathimantha/websites/test/www.mrhanbao.com/shop/banana-smoothie-6.html	(from https://www.mrhanbao.com/shop)
22:31:26	19223/19223	---M--	200	added ('OK')	image/jpeg	etag:%2287aab35103084d433aa8467ed764bb51%22	https://www.mrhanbao.com/web/image/product.template/6/image_256/Banana%20Smoothie?unique=34225a9	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/product.template/6/image_256/Banana%20Smoothie5094.jpg	(from https://www.mrhanbao.com/shop)
22:31:28	19615/19615	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:27%20GMT	https://www.mrhanbao.com/shop/prawn-burger-5	/home/sathimantha/websites/test/www.mrhanbao.com/shop/prawn-burger-5.html	(from https://www.mrhanbao.com/shop)
22:31:28	24221/24221	---M--	200	added ('OK')	image/jpeg	etag:%2263be2a4250224ad5c17e80284d742bf4%22	https://www.mrhanbao.com/web/image/product.template/5/image_256/Prawn%20Burger?unique=4f5fdb5	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/product.template/5/image_256/Prawn%20Burgeraac2.jpg	(from https://www.mrhanbao.com/shop)
22:31:30	19604/19604	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:29%20GMT	https://www.mrhanbao.com/shop/pork-burger-4	/home/sathimantha/websites/test/www.mrhanbao.com/shop/pork-burger-4.html	(from https://www.mrhanbao.com/shop)
22:31:30	20109/20109	---M--	200	added ('OK')	image/jpeg	etag:%2292a14b44dc256bc8908e3831e7298146%22	https://www.mrhanbao.com/web/image/product.template/4/image_256/Pork%20Burger?unique=990a306	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/product.template/4/image_256/Pork%20Burger11a6.jpg	(from https://www.mrhanbao.com/shop)
22:31:32	19637/19637	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:31%20GMT	https://www.mrhanbao.com/shop/chicken-burger-3	/home/sathimantha/websites/test/www.mrhanbao.com/shop/chicken-burger-3.html	(from https://www.mrhanbao.com/shop)
22:31:32	30707/30707	---M--	200	added ('OK')	image/jpeg	etag:%220d206aa622ab9ec16ff26d2b3b01f531%22	https://www.mrhanbao.com/web/image/product.template/3/image_256/Chicken%20Burger?unique=b94010f	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/product.template/3/image_256/Chicken%20Burger781a.jpg	(from https://www.mrhanbao.com/shop)
22:31:33	241/241	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2022%20Nov%202021%2017:01:33%20GMT	https://www.mrhanbao.com/blog/2/feed	/home/sathimantha/websites/test/www.mrhanbao.com/blog/2/feed	(from https://www.mrhanbao.com/blog/news-2)
22:31:34	778/778	---M--	200	added ('OK')	application/atom+xml	date:Mon,%2022%20Nov%202021%2017:01:34%20GMT	https://www.mrhanbao.com/blog/news-2/feed	/home/sathimantha/websites/test/www.mrhanbao.com/blog/news-2/feed	(from https://www.mrhanbao.com/blog/news-2)
22:31:36	17379/17379	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:35%20GMT	https://www.mrhanbao.com/blog	/home/sathimantha/websites/test/www.mrhanbao.com/blog.html	(from https://www.mrhanbao.com/blog/news-2)
22:31:37	15274/15274	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:36%20GMT	https://www.mrhanbao.com/blog/our-blog-1	/home/sathimantha/websites/test/www.mrhanbao.com/blog/our-blog-1.html	(from https://www.mrhanbao.com/blog/news-2)
22:31:38	15372/15372	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:37%20GMT	https://www.mrhanbao.com/blog/news-2/grand-opening-1	/home/sathimantha/websites/test/www.mrhanbao.com/blog/news-2/grand-opening-1.html	(from https://www.mrhanbao.com/blog/news-2)
22:31:38	3345/3345	---M--	200	added ('OK')	image/png	etag:%225115eb2673dbfae1ef074af7e2eb26d7%22	https://www.mrhanbao.com/web/image/blog.post/1/author_avatar/Grand%20Opening?unique=30d4a1f	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/blog.post/1/author_avatar/Grand%20Opening5a30.png	(from https://www.mrhanbao.com/blog/news-2)
22:31:39	13224/13224	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Mon,%2022%20Nov%202021%2017:01:39%20GMT	https://www.mrhanbao.com/'/web/image/website.s_banner_default_image'	/home/sathimantha/websites/test/www.mrhanbao.com/'/web/image/website.s_banner_default_image'	(from https://www.mrhanbao.com/about-us)
22:31:41	77989/77989	---M--	200	added ('OK')	image/png	etag:a1b99bcaf499cb3d71460ddcf91752130fe0c844	https://www.mrhanbao.com/web/image/388-a1b99bca/logo%20resize.png	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/388-a1b99bca/logo%20resize.png	(from https://www.mrhanbao.com/about-us)
22:31:41	25965/25965	---M--	200	added ('OK')	image/jpeg	etag:5e55eb188601ab69c4b9b8586380e2bea45b40f8	https://www.mrhanbao.com/web/image/website.s_image_text_default_image	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/website-2.jpg	(from https://www.mrhanbao.com/about-us)
22:31:42	20965/20965	---M--	200	added ('OK')	image/jpeg	etag:eaf379c32ccd81ec16e8573e749de4dec14192ff	https://www.mrhanbao.com/web/image/website.s_text_image_default_image	/home/sathimantha/websites/test/www.mrhanbao.com/web/image/website-3.jpg	(from https://www.mrhanbao.com/about-us)
22:31:43	297/297	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2022%20Nov%202021%2017:01:43%20GMT	https://www.mrhanbao.com/shop/change_pricelist/1	/home/sathimantha/websites/test/www.mrhanbao.com/shop/change_pricelist/1	(from https://www.mrhanbao.com/shop?order=list_price+asc)
22:31:44	259/259	---M--	303	error ('SEE%20OTHER')	text/html	date:Mon,%2022%20Nov%202021%2017:01:44%20GMT	https://www.mrhanbao.com/shop/change_pricelist/public-pricelist-lkr-1	/home/sathimantha/websites/test/www.mrhanbao.com/shop/change_pricelist/public-pricelist-lkr-1	(from https://www.mrhanbao.com/shop?order=list_price+asc)
22:31:46	19658/19658	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:45%20GMT	https://www.mrhanbao.com/shop/string-hoppers-10?order=list_price+asc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/string-hoppers-109d3a.html	(from https://www.mrhanbao.com/shop?order=list_price+asc)
22:31:47	19618/19618	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:46%20GMT	https://www.mrhanbao.com/shop/tea-plain-8?order=list_price+asc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/tea-plain-89d3a.html	(from https://www.mrhanbao.com/shop?order=list_price+asc)
22:31:48	19663/19663	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:47%20GMT	https://www.mrhanbao.com/shop/parata-layered-11?order=list_price+asc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/parata-layered-119d3a.html	(from https://www.mrhanbao.com/shop?order=list_price+asc)
22:31:49	19664/19664	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:48%20GMT	https://www.mrhanbao.com/shop/tea-with-milk-9?order=list_price+asc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/tea-with-milk-99d3a.html	(from https://www.mrhanbao.com/shop?order=list_price+asc)
22:31:50	19669/19669	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:49%20GMT	https://www.mrhanbao.com/shop/banana-smoothie-6?order=list_price+asc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/banana-smoothie-69d3a.html	(from https://www.mrhanbao.com/shop?order=list_price+asc)
22:31:51	19713/19713	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:50%20GMT	https://www.mrhanbao.com/shop/strawberry-smoothie-7?order=list_price+asc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/strawberry-smoothie-79d3a.html	(from https://www.mrhanbao.com/shop?order=list_price+asc)
22:31:52	19658/19658	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:51%20GMT	https://www.mrhanbao.com/shop/chicken-burger-3?order=list_price+asc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/chicken-burger-39d3a.html	(from https://www.mrhanbao.com/shop?order=list_price+asc)
22:31:53	19636/19636	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:52%20GMT	https://www.mrhanbao.com/shop/prawn-burger-5?order=list_price+asc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/prawn-burger-59d3a.html	(from https://www.mrhanbao.com/shop?order=list_price+asc)
22:31:54	19625/19625	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:53%20GMT	https://www.mrhanbao.com/shop/pork-burger-4?order=list_price+asc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/pork-burger-49d3a.html	(from https://www.mrhanbao.com/shop?order=list_price+asc)
22:31:54	297/297	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2022%20Nov%202021%2017:01:54%20GMT	https://www.mrhanbao.com/shop/change_pricelist/1	/home/sathimantha/websites/test/www.mrhanbao.com/shop/change_pricelist/1	(from https://www.mrhanbao.com/shop?order=list_price+desc)
22:31:55	261/261	---M--	303	error ('SEE%20OTHER')	text/html	date:Mon,%2022%20Nov%202021%2017:01:55%20GMT	https://www.mrhanbao.com/shop/change_pricelist/public-pricelist-lkr-1	/home/sathimantha/websites/test/www.mrhanbao.com/shop/change_pricelist/public-pricelist-lkr-1	(from https://www.mrhanbao.com/shop?order=list_price+desc)
22:31:57	19637/19637	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:56%20GMT	https://www.mrhanbao.com/shop/prawn-burger-5?order=list_price+desc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/prawn-burger-586c9.html	(from https://www.mrhanbao.com/shop?order=list_price+desc)
22:31:58	19626/19626	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:57%20GMT	https://www.mrhanbao.com/shop/pork-burger-4?order=list_price+desc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/pork-burger-486c9.html	(from https://www.mrhanbao.com/shop?order=list_price+desc)
22:31:59	19659/19659	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:58%20GMT	https://www.mrhanbao.com/shop/chicken-burger-3?order=list_price+desc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/chicken-burger-386c9.html	(from https://www.mrhanbao.com/shop?order=list_price+desc)
22:32:00	19714/19714	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:01:59%20GMT	https://www.mrhanbao.com/shop/strawberry-smoothie-7?order=list_price+desc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/strawberry-smoothie-786c9.html	(from https://www.mrhanbao.com/shop?order=list_price+desc)
22:32:01	19670/19670	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:02:00%20GMT	https://www.mrhanbao.com/shop/banana-smoothie-6?order=list_price+desc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/banana-smoothie-686c9.html	(from https://www.mrhanbao.com/shop?order=list_price+desc)
22:32:02	19664/19664	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:02:01%20GMT	https://www.mrhanbao.com/shop/parata-layered-11?order=list_price+desc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/parata-layered-1186c9.html	(from https://www.mrhanbao.com/shop?order=list_price+desc)
22:32:03	19665/19665	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:02:02%20GMT	https://www.mrhanbao.com/shop/tea-with-milk-9?order=list_price+desc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/tea-with-milk-986c9.html	(from https://www.mrhanbao.com/shop?order=list_price+desc)
22:32:04	19619/19619	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:02:03%20GMT	https://www.mrhanbao.com/shop/tea-plain-8?order=list_price+desc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/tea-plain-886c9.html	(from https://www.mrhanbao.com/shop?order=list_price+desc)
22:32:05	19659/19659	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2017:02:04%20GMT	https://www.mrhanbao.com/shop/string-hoppers-10?order=list_price+desc	/home/sathimantha/websites/test/www.mrhanbao.com/shop/string-hoppers-1086c9.html	(from https://www.mrhanbao.com/shop?order=list_price+desc)
22:32:05	297/297	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2022%20Nov%202021%2017:02:05%20GMT	https://www.mrhanbao.com/shop/change_pricelist/1	/home/sathimantha/websites/test/www.mrhanbao.com/shop/change_pricelist/1	(from https://www.mrhanbao.com/shop?order=create_date+desc)
22:32:06	263/263	---M--	303	error ('SEE%20OTHER')	text/html	date:Mon,%2022%20Nov%202021%2017:02:06%20GMT	https://www.mrhanbao.com/shop/change_pricelist/public-pricelist-lkr-1	/home/sathimantha/websites/test/www.mrhanbao.com/shop/change_pricelist/public-pricelist-lkr-1	(from https://www.mrhanbao.com/shop?order=create_date+desc)
